order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,delivery_hours,late_delivery
O00396,C0475,Retail,2025-04-29 23:22:00,12,CENTRAL,East,Medium,63.67,App,0,DL00507,D021,V030,H07,2025-04-30 00:13:00,,Delayed,15.18,2.0,0.0,2.53,10.76,47,CENTRAL,Consumer,2024-06-16 12:44:00,81.9,37.5,App,Active,,0
O00397,C0417,Parcel,2025-06-18 18:30:00,12,Airport,South,Medium,42.94,App,1,DL00232,D050,V101,H06,2025-06-18 19:47:00,2025-06-19 09:18:18.249166,OnTime,29.8,1.0,0.0,3.71,14.58,72,West,Consumer,2025-09-01 20:04:00,69.7,58.2,App,Dormant,13.521735879444444,0
O00398,C0382,Business,2025-08-07 07:09:00,4,East,Airport,Medium,56.33,App,0,,,,,,,,,,,,,32,SOUTH,Consumer,2024-08-16 15:26:00,60.9,77.8,App,Active,,0
O00399,C0644,Parcel,2024-03-08 16:23:00,4,CENTRAL,Airport,Low,30.74,App,0,DL00922,D112,V090,H07,2024-03-08 19:10:00,2024-03-08 22:43:49.202012,Delayed,12.65,5.0,1.0,3.39,14.07,46,RiverSide,Consumer,2024-10-28 10:21:00,51.1,64.4,App,Active,3.5636672255555553,0
O00400,C0426,Retail,2025-06-20 06:33:00,6,North,EAST,High,145.15,Web,1,DL00130,D113,V042,H03,2025-06-20 08:41:00,2025-06-20 12:30:11.038552,OnTime,17.1,0.0,0.0,3.87,13.53,25,RiverSide,SME,2025-01-05 19:05:00,49.0,47.1,App,Dormant,3.819732931111111,0
O00401,C0252,Medical,2024-06-22 11:15:00,24,East,Airport,Low,28.61,Web,0,DL00873,D049,V107,H07,2024-06-22 12:48:00,2024-06-23 10:19:08.707674,OnTime,10.68,0.0,0.0,3.77,10.34,38,North,Consumer,2024-09-07 15:16:00,71.3,30.9,App,Active,21.519085465,0
O00402,C0104,Retail,2025-11-20 05:09:00,4,WEST,EAST,Medium,121.87,App,1,DL00072,D110,V027,H05,2025-11-20 06:20:00,2025-11-20 19:21:38.642714,Delayed,28.51,0.0,0.0,3.28,15.11,39,East,Consumer,2024-12-23 11:05:00,66.2,28.6,App,Active,13.02740075388889,0
O00403,C0573,Business,2025-11-08 14:11:00,4,RiverSide,AIRPORT,Critical,44.48,API,1,,,,,,,,,,,,,47,AIRPORT,SME,2025-02-27 18:19:00,57.3,74.4,App,Active,,0
O00404,C0139,Passenger,2025-10-17 20:55:00,1,South,Airport,Medium,213.39,Phone,0,DL00811,D160,V082,H01,2025-10-17 23:22:00,2025-10-17 21:59:16.160742,OnTime,8.18,0.0,0.0,3.16,10.81,60,Central,SME,2024-06-02 05:09:00,51.7,71.5,App,Active,-1.3788442383333332,0
O00405,C0055,Business,2024-02-14 10:24:00,6,Ctr,RiverSide,Critical,142.88,App,0,DL00842,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173103,OnTime,5.55,1.0,0.0,3.88,8.89,34,East,Enterprise,2025-11-30 12:14:00,80.3,50.5,App,Suspended,4.220881417499999,0
O00406,C0631,Retail,2025-01-05 13:07:00,2,Airport,RiverSide,Critical,59.17,App,0,DL00200,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14.767186,OnTime,31.46,2.0,0.0,4.38,16.38,44,North,Consumer,2024-02-12 04:44:00,65.8,81.4,Web,Active,0.7874353294444445,0
O00407,C0575,Medical,2025-02-23 04:44:00,12,WEST,Ctr,High,189.02,Web,0,DL00884,D056,V105,H01,2025-02-23 07:26:00,2025-02-23 18:31:02.305838,OnTime,12.58,1.0,0.0,4.81,14.99,25,Riverside,Consumer,2025-01-10 19:53:00,77.2,72.1,Web,Active,11.08397384388889,0
O00408,C0446,Parcel,2024-09-14 12:06:00,24,North,West,High,58.75,App,0,DL00454,D102,V088,H04,2024-09-14 14:20:00,2024-09-15 12:01:49.742714,OnTime,8.57,0.0,0.0,3.94,18.59,20,AIRPORT,SME,2025-08-15 06:20:00,65.9,37.5,Partner API,Dormant,21.69715075388889,0
O00409,C0065,Passenger,2025-01-08 11:42:00,6,South,NORTH,Medium,38.48,App,0,DL00855,D154,V076,H08,2025-01-08 12:04:00,2025-01-09 09:15:54.067994,Delayed,7.29,0.0,0.0,3.36,13.69,44,Ctr,Consumer,2025-11-23 23:03:00,52.8,55.6,Web,Active,21.198352220555556,0
O00410,C0174,Medical,2025-06-19 16:19:00,1,East,West,Medium,39.34,Phone,1,,,,,,,,,,,,,74,north,Consumer,2025-06-13 19:18:00,93.5,100.0,App,Active,,0
O00411,C0497,Business,2025-04-08 21:05:00,4,Central,Central,Medium,71.11,App,0,,,,,,,,,,,,,65,NORTH,Consumer,2024-02-14 15:20:00,48.8,51.9,App,Active,,0
O00412,C0601,Passenger,2024-10-08 12:18:00,6,north,AIRPORT,Critical,54.76,App,0,DL00420,D093,V078,H05,2024-10-08 14:08:00,2024-10-08 18:14:08.619955,OnTime,10.0,0.0,0.0,4.12,9.3,34,AIRPORT,Consumer,2025-03-23 23:58:00,56.7,66.0,Phone,Active,4.102394431944444,0
O00413,C0183,Passenger,2025-04-01 22:07:00,4,Airport,NORTH,Low,35.52,App,0,DL00571,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31.358277,OnTime,23.53,3.0,0.0,4.5,14.49,44,Ctr,SME,2025-12-18 10:05:00,64.5,72.8,App,Active,4.675377299166667,0
O00414,C0023,Parcel,2025-04-05 20:30:00,6,South,West,Medium,283.98,App,0,DL00427,D165,V058,H07,2025-04-05 22:47:00,2025-04-06 01:32:54.763589,OnTime,9.53,0.0,0.0,3.92,9.98,52,South,Consumer,2025-06-28 13:49:00,73.1,45.2,Web,Active,2.7652121080555556,0
O00415,C0591,Retail,2024-06-27 16:09:00,4,Ctr,Riverside,Medium,19.76,App,0,DL00542,D125,V114,H02,2024-06-27 18:22:00,2024-06-27 21:23:54.066359,OnTime,7.18,0.0,0.0,4.19,5.99,60,WEST,Enterprise,2025-09-19 17:42:00,,35.8,App,Active,3.0316850997222224,0
O00416,C0552,Medical,2024-01-07 21:08:00,2,Airport,Airport,High,26.83,App,0,DL00095,D031,V005,H08,2024-01-07 23:00:00,2024-01-07 21:37:11.579245,OnTime,28.69,1.0,0.0,5.0,13.48,41,north,Consumer,2024-04-17 08:34:00,62.4,68.2,App,Active,-1.380116876388889,0
O00417,C0486,Retail,2025-01-10 15:33:00,4,SOUTH,Riverside,Low,113.56,,0,DL00939,D007,V076,H01,2025-01-10 17:25:00,2025-01-10 21:08:01.948187,OnTime,1.2,0.0,0.0,4.17,11.3,50,WEST,Enterprise,2025-01-08 14:49:00,52.5,76.4,App,Active,3.717207829722222,0
O00418,C0467,Passenger,2025-11-07 07:39:00,12,Riverside,South,Critical,46.83,Web,0,DL00327,D102,V023,H04,2025-11-07 07:55:00,2025-11-07 19:57:47.382670,OnTime,9.17,0.0,0.0,4.78,9.88,49,West,Enterprise,2024-12-01 13:43:00,58.7,31.7,Web,Active,12.04649518611111,0
O00419,C0013,Retail,2025-01-14 16:21:00,24,West,East,Medium,187.6,App,0,,,,,,,,,,,,,30,EAST,Enterprise,2024-02-17 17:54:00,31.3,51.7,App,Active,,0
O00420,C0506,Business,2025-01-25 08:01:00,4,Riverside,EAST,Low,40.04,Phone,0,DL00513,D168,V043,H02,2025-01-25 09:44:00,2025-01-25 21:24:13.161385,Delayed,12.02,0.0,0.0,3.75,18.86,19,Airport,Enterprise,2025-06-14 05:24:00,56.3,62.0,App,Active,11.670322606944444,0
O00421,C0599,Parcel,2025-07-23 06:00:00,24,RiverSide,East,Medium,37.25,App,0,DL00073,D141,V092,H08,2025-07-23 07:06:00,2025-07-24 05:47:40.524208,OnTime,19.34,3.0,0.0,4.68,17.54,40,North,Consumer,2025-05-04 22:34:00,81.4,44.4,App,Active,22.694590057777777,0
O00422,C0034,Passenger,2025-08-07 08:03:00,6,Central,West,Medium,15.05,App,0,DL00194,D053,V110,H01,2025-08-07 09:57:00,2025-08-07 22:44:40.533037,Delayed,8.77,2.0,0.0,2.58,9.97,39,WEST,Enterprise,2025-11-15 02:48:00,64.2,71.9,App,Active,12.794592510277779,0
O00423,C0403,Passenger,2025-08-27 05:19:00,2,SOUTH,Riverside,High,189.36,Phone,0,,,,,,,,,,,,,19,EAST,Consumer,2024-07-19 11:34:00,50.0,61.5,Web,Active,,0
O00424,C0563,Business,2025-07-11 08:58:00,12,Riverside,WEST,Medium,43.18,App,0,DL00821,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,OnTime,1.9,4.0,0.0,3.85,9.03,51,SOUTH,Consumer,2024-01-02 23:02:00,99.0,73.9,Phone,Dormant,11.088218726944445,0
O00425,C0550,Passenger,2024-11-27 08:15:00,4,AIRPORT,East,High,78.8,Web,0,DL00129,D030,V078,H08,2024-11-27 08:41:00,2024-11-27 12:07:10.344970,OnTime,21.27,3.0,0.0,5.0,11.59,39,NORTH,Consumer,2025-01-03 14:35:00,89.4,52.4,App,Active,3.436206936111111,0
O00426,C0383,Business,2024-09-28 14:05:00,2,RiverSide,RiverSide,Low,82.0,Web,0,DL00829,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,OnTime,7.91,2.0,0.0,3.83,6.45,70,WEST,Consumer,2025-11-12 01:38:00,59.6,84.0,App,Active,1.1487482055555556,0
O00427,C0151,Parcel,2025-06-21 20:31:00,1,Ctr,WEST,Medium,166.06,App,0,DL00596,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 21:57:52.381021,OnTime,16.37,0.0,0.0,4.1,8.58,20,north,Consumer,2024-10-10 14:32:00,79.2,33.8,App,Suspended,-1.4354497163888889,0
O00428,C0275,Medical,2024-03-31 06:08:00,1,West,Airport,High,72.42,Web,0,DL00597,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:32:00.000000,OnTime,1.2,0.0,0.0,4.12,3.74,56,East,Consumer,2024-05-01 17:12:00,59.6,63.7,App,Active,-0.36666666666666664,0
O00429,C0466,Passenger,2025-03-09 09:39:00,1,RiverSide,South,Medium,20.27,App,0,DL00520,D055,V040,H01,2025-03-09 11:12:00,2025-03-09 21:37:26.844290,Delayed,3.14,1.0,0.0,3.03,11.42,26,NORTH,Consumer,2024-07-27 00:52:00,32.5,16.7,App,Active,10.42412341388889,0
O00430,C0029,Retail,2025-01-15 01:45:00,12,CENTRAL,SOUTH,Medium,40.49,API,0,DL00664,D152,V027,H07,2025-01-15 03:49:00,2025-01-15 20:16:09.639972,Failed,20.64,1.0,1.0,3.36,25.46,44,CENTRAL,Consumer,2024-12-17 23:28:00,57.0,85.2,App,Active,16.452677769999998,0
O00431,C0425,Retail,2025-03-29 12:23:00,4,South,RiverSide,Medium,24.45,App,0,DL00746,D002,V097,H02,2025-03-29 13:29:00,2025-03-29 17:02:43.497442,OnTime,14.4,1.0,0.0,3.32,11.96,55,Riverside,Consumer,2024-12-01 10:29:00,66.3,76.1,App,Dormant,3.5620826227777775,0
O00432,C0648,Retail,2024-02-12 22:48:00,4,Central,West,High,158.21,Web,0,,,,,,,,,,,,,47,Airport,Consumer,2025-01-11 10:49:00,57.2,74.0,App,Active,,0
O00433,C0633,Retail,2024-10-29 13:27:00,12,Ctr,Central,Medium,85.59,Phone,0,DL00304,D036,V024,H08,2024-10-29 16:23:00,2024-10-30 06:42:08.707870,Failed,11.81,0.0,1.0,2.83,10.31,44,Central,Consumer,2025-12-14 02:47:00,57.6,56.5,Partner API,Active,14.319085519444444,0
O00434,C0500,Parcel,2025-10-25 19:51:00,1,Airport,RiverSide,High,45.89,App,0,DL00122,D122,V092,H01,2025-10-25 21:25:00,2025-10-25 20:15:00.000000,OnTime,29.52,4.0,0.0,4.63,10.56,47,EAST,Consumer,2025-12-30 19:44:00,90.6,20.6,App,Active,-1.1666666666666667,0
O00435,C0102,Retail,2024-09-19 11:15:00,4,South,Ctr,Medium,47.28,Phone,1,DL00340,D086,V024,H05,2024-09-19 13:43:00,2024-09-19 14:58:25.664734,OnTime,22.6,0.0,0.0,3.8,20.75,39,EAST,Enterprise,2024-07-17 22:38:00,71.9,49.7,App,Active,1.2571290927777778,0
O00436,C0218,Medical,2025-01-29 18:08:00,1,Airport,NORTH,Critical,56.57,Web,0,DL00675,D120,V008,H07,2025-01-29 18:44:00,2025-01-29 18:32:00.000000,OnTime,23.3,3.0,0.0,3.5,13.77,32,CENTRAL,Consumer,2024-10-15 19:15:00,62.2,11.4,App,Active,-0.2,0
O00437,C0618,Retail,2025-09-25 06:54:00,4,Airport,RiverSide,Medium,98.88,App,0,DL00484,D144,V079,H02,2025-09-25 07:59:00,2025-09-25 13:47:34.696350,OnTime,21.25,2.0,0.0,3.95,12.17,64,Airport,Consumer,2024-09-01 12:58:00,68.4,72.1,Phone,Active,5.809637875,0
O00438,C0491,Business,2025-12-29 18:23:00,4,North,WEST,Low,27.39,Phone,0,DL00321,D119,V052,H03,2025-12-29 18:51:00,2025-12-29 22:33:53.325115,OnTime,8.71,3.0,0.0,4.26,14.34,60,Ctr,Consumer,2025-01-14 23:32:00,48.6,57.6,Web,Active,3.7148125319444443,0
O00439,C0577,Medical,2024-03-05 21:13:00,1,North,Ctr,High,53.87,Web,0,DL00187,D111,V069,H05,2024-03-05 22:08:00,2024-03-06 15:17:27.866312,Failed,17.61,1.0,0.0,1.53,16.92,56,North,Consumer,2024-01-15 07:45:00,68.6,72.9,App,Active,17.157740642222223,0
O00440,C0032,Passenger,2024-12-03 02:05:00,12,EAST,East,High,56.81,App,0,DL00701,D077,V084,H08,2024-12-03 03:36:00,2024-12-04 09:00:24.432584,Failed,12.65,0.0,0.0,5.0,10.83,69,West,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,29.406786828888887,0
O00441,C0509,Passenger,2025-04-01 12:25:00,12,EAST,CENTRAL,Critical,77.58,App,0,DL00678,D133,V119,H07,2025-04-01 12:54:00,2025-04-01 23:37:24.658614,OnTime,8.13,0.0,0.0,4.29,6.46,77,WEST,Consumer,2024-07-16 01:56:00,,68.5,Web,Dormant,10.723516281666667,0
O00442,C0080,Business,2025-06-22 13:31:00,4,Ctr,West,High,81.32,API,1,DL00285,D001,V097,H07,2025-06-22 14:54:00,2025-06-22 17:41:05.902000,OnTime,9.22,0.0,0.0,4.95,8.62,25,EAST,Consumer,2025-04-30 03:07:00,81.6,37.2,App,Active,2.784972777777778,0
O00443,C0378,Parcel,2025-10-20 00:06:00,12,NORTH,RiverSide,Medium,63.8,App,1,DL00294,D093,V100,H08,2025-10-20 02:48:00,2025-10-20 11:47:02.861673,OnTime,12.21,0.0,0.0,4.39,15.82,38,RiverSide,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,8.9841282425,0
O00444,C0319,Retail,2025-08-30 18:29:00,4,WEST,AIRPORT,Medium,23.99,Phone,0,DL00850,D060,V055,H05,2025-08-30 19:20:00,2025-08-30 22:59:39.779090,OnTime,4.26,4.0,0.0,4.32,8.71,35,West,SME,2025-02-07 03:10:00,54.5,54.8,Web,Dormant,3.661049747222222,0
O00445,C0054,Passenger,2025-04-18 22:53:00,2,South,RiverSide,High,68.98,App,0,DL00261,D051,V079,H02,2025-04-19 01:20:00,2025-04-19 11:53:50.948058,Failed,10.73,1.0,1.0,3.18,9.58,75,WEST,Consumer,2025-12-24 13:22:00,42.4,26.8,Web,Active,10.564152238333334,0
O00446,C0172,Passenger,2025-03-22 13:30:00,12,Airport,EAST,Medium,233.36,Web,0,DL00519,D096,V065,H07,2025-03-22 14:42:00,2025-03-22 21:54:23.825692,OnTime,29.8,2.0,0.0,,10.84,28,north,Consumer,2025-04-14 14:45:00,75.4,67.4,,Active,7.206618247777778,0
O00447,C0082,Retail,2024-06-29 02:28:00,1,WEST,East,Medium,24.57,Phone,0,,,,,,,,,,,,,49,East,Consumer,2025-05-10 09:05:00,72.8,92.8,Web,Active,,0
O00448,C0487,Medical,2025-02-11 15:08:00,4,Central,North,Low,68.78,Web,0,DL00551,D108,V114,H04,2025-02-11 16:05:00,2025-02-11 19:11:25.139103,OnTime,18.74,3.0,0.0,4.79,21.38,61,East,SME,2024-06-15 04:00:00,63.9,88.5,Web,Active,3.1069830841666666,0
O00449,C0544,Passenger,2025-06-08 00:42:00,2,north,AIRPORT,Low,102.53,App,0,DL00485,D121,V061,H03,2025-06-08 03:10:00,2025-06-08 01:22:24.218429,OnTime,16.11,1.0,0.0,1.99,12.64,72,north,Consumer,2025-01-16 01:12:00,52.1,44.0,App,Active,-1.7932726586111112,0
O00450,C0527,Retail,2024-08-25 23:12:00,2,RiverSide,RiverSide,Low,31.33,App,0,DL00181,D073,V014,H02,2024-08-25 23:47:00,2024-08-25 23:58:42.961492,OnTime,12.74,1.0,0.0,5.0,14.37,73,Central,Consumer,2024-02-11 20:08:00,86.2,89.5,Web,Active,0.19526708111111113,0
O00451,C0012,Retail,2025-02-15 17:02:00,12,East,RiverSide,Critical,97.23,Phone,0,DL00083,D053,V043,H05,2025-02-15 18:28:00,2025-02-16 13:33:28.440507,Delayed,2.13,0.0,0.0,1.44,11.27,60,Airport,Consumer,2025-02-10 01:14:00,46.3,74.4,App,Active,19.091233474166668,0
O00452,C0583,Passenger,2025-11-27 09:35:00,2,CENTRAL,CENTRAL,Medium,56.63,Phone,1,DL00868,D104,V100,H04,2025-11-27 11:55:00,2025-11-28 00:09:06.530401,Failed,6.57,1.0,0.0,3.69,18.09,23,AIRPORT,Consumer,2024-12-24 19:41:00,84.2,66.2,App,Dormant,12.235147333611112,0
O00453,C0224,Retail,2024-12-04 12:49:00,6,SOUTH,West,Medium,27.48,Phone,0,DL00043,D110,V039,H07,2024-12-04 15:46:00,2024-12-04 20:31:28.589644,OnTime,11.94,0.0,0.0,4.24,11.81,63,NORTH,SME,2024-02-05 09:13:00,50.9,35.5,Web,Active,4.757941567777777,0
O00454,C0251,Medical,2025-04-15 03:05:00,12,West,north,Medium,51.66,App,0,DL00449,D047,V025,H07,2025-04-15 03:39:00,2025-04-15 16:29:42.050340,OnTime,14.65,0.0,0.0,4.58,12.62,56,Riverside,Consumer,2025-10-03 17:43:00,54.5,42.4,App,Active,12.845013983333335,0
O00455,C0178,Passenger,2024-08-14 02:36:00,6,Airport,AIRPORT,High,144.79,App,0,DL00324,D042,V059,H07,2024-08-14 04:59:00,2024-08-14 10:11:51.273104,Failed,21.07,1.0,0.0,3.21,12.52,45,EAST,Consumer,2024-07-04 08:48:00,58.0,16.1,Phone,Active,5.214242528888889,0
O00456,C0124,Parcel,2024-01-16 03:31:00,2,East,RiverSide,High,87.85,App,0,DL00674,D005,V078,H01,2024-01-16 04:57:00,2024-01-16 07:20:04.951071,OnTime,12.96,1.0,0.0,4.96,8.1,31,Airport,Consumer,2024-01-22 00:51:00,40.8,1.0,Web,Active,2.3847086308333334,0
O00457,C0396,Parcel,2024-03-31 06:36:00,12,EAST,EAST,Medium,123.49,App,0,DL00694,D087,V038,H05,2024-03-31 09:26:00,2024-04-01 08:43:50.348343,Failed,14.66,0.0,1.0,1.68,13.68,76,RiverSide,Consumer,2025-03-29 05:06:00,67.2,85.0,App,Active,23.29731898416667,0
O00458,C0546,Parcel,2025-04-10 01:52:00,12,Ctr,East,High,87.24,API,0,DL00469,D027,V042,H03,2025-04-10 03:03:00,2025-04-11 05:15:10.466183,Delayed,12.11,0.0,0.0,3.8,16.42,67,Riverside,Consumer,2025-10-13 08:43:00,70.1,22.0,Web,Active,26.202907273055555,0
O00459,C0478,Retail,2025-11-28 06:45:00,24,SOUTH,South,Low,203.99,App,0,DL00173,D131,V026,H08,2025-11-28 08:52:00,2025-11-29 15:17:47.295669,Delayed,15.37,0.0,0.0,3.88,6.1,43,north,Consumer,2024-02-22 09:47:00,43.6,52.4,App,Active,30.4298043525,0
O00460,C0097,Passenger,2024-12-09 15:55:00,4,Central,NORTH,Low,72.35,Web,0,DL00362,D156,V012,H04,2024-12-09 18:44:00,2024-12-09 19:57:19.363281,OnTime,6.09,0.0,0.0,3.51,8.56,46,Airport,SME,2025-02-14 23:51:00,55.6,39.2,Web,Active,1.2220453558333333,0
O00461,C0153,Passenger,2024-02-26 17:44:00,4,WEST,East,Critical,55.94,Web,0,,,,,,,,,,,,,49,Ctr,SME,2024-09-10 22:33:00,38.4,51.1,App,Active,,0
O00462,C0381,Parcel,2025-03-03 18:08:00,6,RiverSide,EAST,Medium,55.77,App,0,DL00195,D162,V028,H06,2025-03-03 20:56:00,2025-03-04 07:39:20.158477,Delayed,13.0,1.0,0.0,1.04,10.71,55,Ctr,Consumer,2025-05-22 19:11:00,74.4,44.3,App,Active,10.722266243611111,0
O00463,C0370,Medical,2025-02-20 01:55:00,2,East,CENTRAL,Low,96.83,App,0,DL00801,D151,V118,H07,2025-02-20 02:40:00,2025-02-20 04:53:27.043106,OnTime,12.81,0.0,0.0,3.78,18.21,18,EAST,Enterprise,2024-08-21 21:27:00,64.6,35.6,App,Active,2.2241786405555555,0
O00464,C0063,Parcel,2025-10-03 04:20:00,2,SOUTH,EAST,Critical,51.61,Phone,0,,,,,,,,,,,,,78,north,Consumer,2024-05-08 22:54:00,44.6,52.1,Partner API,Active,,0
O00465,C0149,Medical,2024-12-08 06:33:00,2,EAST,NORTH,Low,20.53,App,0,DL00198,D156,V111,H04,2024-12-08 07:33:00,2024-12-08 12:46:07.626495,Delayed,8.01,0.0,0.0,3.38,10.98,63,north,Consumer,2025-09-19 16:38:00,58.7,100.0,App,Active,5.2187851375,0
O00466,C0028,Business,2024-01-07 05:34:00,6,WEST,AIRPORT,High,88.87,Web,0,DL00375,D102,V021,H05,2024-01-07 05:49:00,2024-01-07 11:01:08.925355,OnTime,22.12,1.0,0.0,4.22,17.86,22,Ctr,Consumer,2024-11-03 16:31:00,78.5,79.6,App,Active,5.202479265277778,0
O00467,C0612,Passenger,2024-10-08 16:16:00,2,north,SOUTH,High,193.9,Web,0,,,,,,,,,,,,,53,CENTRAL,Consumer,2024-08-10 02:56:00,82.3,74.0,App,Active,,0
O00468,C0062,Retail,2024-03-29 10:24:00,2,East,South,Medium,22.82,App,0,DL00452,D125,V051,H01,2024-03-29 12:52:00,2024-03-29 14:01:48.798026,OnTime,8.52,1.0,0.0,3.65,12.49,33,CENTRAL,Consumer,2025-09-16 18:20:00,55.5,63.7,Web,Active,1.1635550072222223,0
O00469,C0186,Parcel,2024-09-18 21:54:00,4,East,East,Low,92.55,App,0,DL00196,D111,V009,H08,2024-09-19 00:27:00,2024-09-19 00:29:59.873621,OnTime,13.83,1.0,0.0,3.85,12.41,56,East,Consumer,2024-03-15 08:01:00,57.5,57.8,Phone,Dormant,0.04996489472222223,0
O00470,C0265,Business,2024-11-01 17:25:00,12,East,East,Low,131.93,Web,0,,,,,,,,,,,,,26,EAST,Consumer,2025-09-06 04:21:00,55.8,25.4,App,Active,,0
O00471,C0346,Passenger,2025-06-07 13:43:00,6,East,AIRPORT,Medium,69.38,Web,0,DL00814,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341483,OnTime,8.94,0.0,0.0,3.81,12.08,46,AIRPORT,Consumer,2024-09-11 03:14:00,62.9,98.5,App,Dormant,5.268428189722222,0
O00472,C0636,Parcel,2024-02-22 09:19:00,4,South,Riverside,Medium,287.3,Web,0,DL00125,D021,V109,H05,2024-02-22 10:05:00,2024-02-22 12:39:44.134262,OnTime,14.25,3.0,0.0,3.68,12.59,60,East,Consumer,2025-06-30 21:04:00,76.3,69.1,App,Suspended,2.5789261838888886,0
O00473,C0266,Medical,2024-09-11 12:51:00,2,East,Airport,High,40.6,App,1,DL00607,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 13:15:00.000000,OnTime,1.35,0.0,0.0,4.72,7.33,47,East,Consumer,2024-09-17 20:47:00,59.0,51.2,App,Active,-1.4333333333333333,0
O00474,C0029,Medical,2025-03-22 17:16:00,2,Airport,CENTRAL,Medium,283.42,Phone,0,DL00368,D147,V067,H01,2025-03-22 20:07:00,2025-03-22 19:20:56.392732,OnTime,35.4,2.0,0.0,3.94,18.88,44,CENTRAL,Consumer,2024-12-17 23:28:00,57.0,85.2,App,Active,-0.7676686855555556,0
O00475,C0498,Passenger,2024-11-08 06:08:00,24,Central,WEST,High,156.78,App,0,,,,,,,,,,,,,73,West,Enterprise,2024-02-24 19:59:00,73.4,45.1,App,Active,,0
O00476,C0078,Passenger,2024-02-23 06:34:00,24,WEST,EAST,Low,89.17,App,0,DL00549,D001,V094,H06,2024-02-23 06:45:00,2024-02-24 04:45:22.084547,OnTime,10.11,0.0,0.0,4.67,14.59,40,East,Consumer,2024-06-01 20:16:00,35.2,24.6,Phone,Active,22.00613459638889,0
O00477,C0441,Passenger,2025-10-29 11:59:00,2,West,CENTRAL,Medium,189.25,Phone,0,DL00723,D050,V108,H03,2025-10-29 14:40:00,2025-10-30 01:19:52.481280,Delayed,6.67,2.0,1.0,3.25,17.41,42,SOUTH,Consumer,2024-10-13 18:17:00,66.3,66.0,Phone,Active,10.664578133333332,0
O00478,C0521,Medical,2025-04-20 21:31:00,2,WEST,South,Critical,160.09,App,0,DL00197,D163,V053,H02,2025-04-21 00:07:00,2025-04-21 01:03:50.907972,OnTime,11.17,0.0,0.0,5.0,2.84,47,Ctr,Consumer,2025-09-25 14:53:00,62.3,59.6,Phone,Active,0.9474744366666666,0
O00479,C0226,Retail,2025-12-27 18:09:00,12,CENTRAL,north,Low,87.76,App,0,,,,,,,,,,,,,74,WEST,Consumer,2024-12-09 12:05:00,47.2,48.0,Web,Active,,0
O00480,C0088,Passenger,2025-01-09 10:12:00,6,EAST,West,Low,51.54,Phone,0,,,,,,,,,,,,,43,Airport,Enterprise,2025-12-07 17:58:00,58.2,35.2,App,Active,,0
O00481,C0010,Retail,2025-04-12 22:35:00,1,South,WEST,Medium,10.74,API,1,,,,,,,,,,,,,23,West,Consumer,2025-10-07 20:37:00,87.2,48.6,Phone,Active,,0
O00482,C0268,Retail,2025-11-10 01:46:00,6,East,West,Medium,114.62,Phone,0,DL00747,D008,V085,H08,2025-11-10 04:00:00,2025-11-10 08:22:40.558319,OnTime,15.25,1.0,0.0,4.27,12.88,65,EAST,Enterprise,2025-08-04 04:00:00,64.3,26.8,App,Active,4.377932866388889,0
O00483,C0285,Business,2024-11-17 00:34:00,1,Riverside,NORTH,Medium,117.11,Phone,0,DL00576,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970274,Failed,13.83,1.0,0.0,5.0,16.98,45,RiverSide,Consumer,2025-10-08 16:17:00,27.9,18.0,Phone,Active,14.982769520555555,0
O00484,C0152,Parcel,2024-03-10 13:36:00,24,EAST,RiverSide,Critical,134.61,App,0,DL00711,D028,V120,H08,2024-03-10 14:43:00,2024-03-11 13:39:05.378753,OnTime,16.19,3.0,0.0,3.77,8.83,61,West,Consumer,2025-06-30 15:32:00,66.2,63.3,App,Dormant,22.93482743138889,0
O00485,C0168,Passenger,2024-11-27 01:17:00,1,North,Ctr,High,95.19,API,0,DL00291,D100,V068,H04,2024-11-27 02:51:00,2024-11-27 04:40:02.445388,OnTime,17.86,1.0,0.0,3.97,19.28,70,RiverSide,Consumer,2025-02-17 10:26:00,54.3,69.4,Web,Active,1.817345941111111,0
